match_id,team,player_name,minute,minute_stoppage,minute_display,own_goal,penalty,source,source_url,retrieved_at
762846,Gimnasia (Mendoza),Agustín Módica,,,44',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762846,Talleres (Córdoba),Valentín Dávila,,,67',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762835,Atlético Tucumán,Renzo Tesuri,,,30',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762835,Atlético Tucumán,Leandro Díaz,,,38',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762835,Atlético Tucumán,Leandro Díaz,,,83',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762835,Atlético Tucumán,Nicolás Laméndola,,,89',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762843,Belgrano (Córdoba),Franco Vázquez,,,37',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762844,Instituto (Córdoba),Matias Fonseca,,,4',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762844,Instituto (Córdoba),Alex Luna,,,31',False,True,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762845,Rosario Central,Enzo Copetti,,,58',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762845,Rosario Central,Ángel Di María,,,90',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762839,Deportivo Riestra,Nicolás Benegas,,,35',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
